Data_Inicio_Semanas,Semana_Epidemiologica,Casos_Estimados,Casos_Estimados_Minimo,Casos_Estimados_Maximo,casos,Probabilidade_RT_Alto,Probabilidade_Incidencia_100k,nivel,ID_Municipio,versao_modelo,mencoes_twitter,taxa_transmissao_rt,populacao,temperatura_minima,umidade_maxima,receptivo,transmissao,nivel_incidencia,umidade_media,umidmin,temperatura_media,temperatura_maxima,casprov,notificacoes_acumuladas_ano,temp_lag_3,ano
2018-06-24,26,3.0,3.0,3.0,3.0,0.3946422,2.6234784,1,353470820182619589,2023-08-20,,0.8228134,114352,19.8571428571429,70.8308197142857,,,incidencia nula,55.6792371428571,42.382207,22.2889608571429,25.5714285714286,,34935,24.7773811428571,2018
2018-06-17,25,3.0,3.0,3.0,3.0,0.41554385,2.6234784,1,353470820182519589,2023-08-20,,0.8547392,114352,16.1428571428571,86.9102742857143,,,incidencia nula,80.4584262857143,72.068469,17.8714284285714,20.5714285714286,1.0,34935,15.8103894285714,2018
2018-06-10,24,5.0,5.0,5.0,5.0,0.7052089,4.372464,1,353470820182419589,2023-08-20,,1.425636,114352,18.0,93.3594908571429,,,baixa incidencia,88.1938072857143,82.4999808571429,19.5649348571429,21.7142857142857,1.0,34935,21.1142854285714,2018
2018-06-03,23,2.0,2.0,2.0,2.0,0.2572493,1.7489855,1,353470820182319589,2023-08-20,,0.59019727,114352,16.2857142857143,98.27204,,,incidencia nula,90.8839794285714,80.4757577142857,17.6259738571429,19.5714285714286,1.0,34935,22.2889608571429,2018
2018-05-27,22,5.0,5.0,5.0,5.0,0.75929165,4.372464,1,353470820182219589,2023-08-20,,1.6089774,114352,16.1428571428571,84.1943977142857,,,baixa incidencia,72.7773428571429,56.7314045714286,18.3012985714286,21.2857142857143,3.0,34935,17.8714284285714,2018
2018-05-20,21,2.0,2.0,2.0,2.0,0.4338424,1.7489855,1,353470820182119589,2023-08-20,,0.8644259,114352,13.2857142857143,90.8438092857143,,,incidencia nula,75.9236178571429,57.6149492857143,16.075433,19.7142857142857,,34935,19.5649348571429,2018
2018-05-13,20,5.0,5.0,5.0,5.0,0.90371233,4.372464,1,353470820182019589,2023-08-20,,2.67951,114352,17.8571428571429,100.0,,,baixa incidencia,78.1346581428571,51.5905255714286,22.6726188571429,29.0,1.0,34935,17.6259738571429,2018
2018-05-06,19,1.0,1.0,1.0,1.0,0.28476572,0.87449276,1,353470820181919589,2023-08-20,,0.55182993,114352,19.1428571428571,90.89467,,,incidencia nula,70.8610021428571,47.2222417142857,23.5178571428571,29.2857142857143,1.0,34935,18.3012985714286,2018
2018-04-29,18,2.0,2.0,2.0,2.0,0.4576058,1.7489855,1,353470820181819589,2023-08-20,,0.9102179,114352,20.7142857142857,87.3346557142857,,,incidencia nula,61.2963604285714,35.2497054285714,25.8988094285714,31.8571428571429,,34935,16.075433,2018
2018-04-22,17,2.0,2.0,2.0,2.0,0.28333646,1.7489855,1,353470820181719589,2023-08-20,,0.6255619,114352,18.7142857142857,98.25244,,,incidencia nula,72.4800385714286,44.0584164285714,23.5892857142857,29.5714285714286,1.0,34935,22.6726188571429,2018
2018-04-15,16,1.0,1.0,1.0,1.0,0.062560126,0.87449276,1,353470820181619589,2023-08-20,,0.25008672,114352,17.8571428571429,87.8958662857143,,,incidencia nula,78.0743951428571,66.9976928571429,20.1772728571429,23.4285714285714,,34935,23.5178571428571,2018
2018-04-04,15,4.0,4.0,4.0,4.0,0.49667636,3.497971,1,353470820181519589,2023-08-20,,0.99443305,114352,19.8571428571429,97.5700571428571,,,incidencia nula,87.8120855714286,72.2078254285714,21.7428568571429,24.8571428571429,,34935,25.8988094285714,2018
2018-04-01,14,4.0,4.0,4.0,4.0,0.6161087,3.497971,2,353470820181419589,2023-08-20,,1.2305552,114352,20.4285714285714,100.0,1.0,,incidencia nula,93.3356572857143,84.7578435714286,21.848052,23.7142857142857,4.0,34935,23.5892857142857,2018
2018-03-25,13,5.0,5.0,5.0,5.0,0.8081404,4.372464,2,353470820181319589,2023-08-20,,1.8328329,114352,21.4285714285714,95.8266357142857,1.0,,baixa incidencia,91.3731191428571,83.7250385714286,22.4610388571429,24.1428571428571,2.0,34935,20.1772728571429,2018
2018-03-18,12,3.0,3.0,3.0,3.0,0.3989305,2.6234784,2,353470820181219589,2023-08-20,,0.8292569,114352,22.2857142857143,98.3941357142857,1.0,,incidencia nula,92.4768285714286,79.1132028571429,23.7129871428571,26.2857142857143,1.0,34935,21.7428568571429,2018
2018-03-11,11,2.0,2.0,2.0,2.0,0.108051784,1.7489855,2,353470820181119589,2023-08-20,,0.39823902,114352,22.8571428571429,97.5468857142857,1.0,,incidencia nula,90.7171342857143,80.4149057142857,24.6181817142857,27.7142857142857,,34935,21.848052,2018
2018-03-04,10,2.0,2.0,2.0,2.0,0.11703961,1.7489855,2,353470820181019589,2023-08-20,,0.41011897,114352,22.1428571428571,99.1579742857143,1.0,,incidencia nula,92.4982685714286,81.2396877142857,23.5714285714286,26.1428571428571,,34935,22.4610388571429,2018
2018-02-25,9,8.0,8.0,8.0,8.0,0.90416014,6.995942,2,353470820180919589,2023-08-20,,2.138524,114352,21.1428571428571,99.1392157142857,1.0,,baixa incidencia,87.0739187142857,68.0799004285714,24.2872294285714,28.5714285714286,,34935,23.7129871428571,2018
2018-02-18,8,4.0,4.0,4.0,4.0,0.63110745,3.497971,1,353470820180819589,2023-08-20,,1.2671324,114352,21.0,95.8411642857143,1.0,,incidencia nula,88.4905737142857,77.8125971428571,22.8085497142857,25.4285714285714,1.0,34935,24.6181817142857,2018
2018-02-11,7,5.0,5.0,5.0,5.0,0.6379967,4.372464,1,353470820180719589,2023-08-20,,1.2528676,114352,20.5714285714286,99.1517885714286,1.0,,baixa incidencia,94.690695,90.1740485714286,21.8031744285714,23.5714285714286,1.0,34935,23.5714285714286,2018
2018-02-04,6,,,,,,,1,353470820180619589,2023-08-20,,,114352,20.2857142857143,90.3775885714286,,,incidencia nula,76.871218,59.7142247142857,22.9416668571429,26.8571428571429,,34935,24.2872294285714,2018
2018-01-28,5,6.0,6.0,6.0,6.0,0.85193074,5.246957,2,353470820180519589,2023-08-20,,1.9762698,114352,20.5714285714286,94.9871242857143,1.0,,baixa incidencia,90.5380177142857,83.5259617142857,21.9857144285714,24.0,1.0,34935,22.8085497142857,2018
2018-01-21,4,5.0,5.0,5.0,5.0,0.8270124,4.372464,2,353470820180419589,2023-08-20,,1.9426605,114352,22.0,97.4553,1.0,,baixa incidencia,85.1255977142857,71.1577605714286,24.2900792857143,27.4285714285714,,34935,21.8031744285714,2018
2018-01-14,3,2.0,2.0,2.0,2.0,0.41021475,1.7489855,2,353470820180319589,2023-08-20,,0.8216139,114352,21.4285714285714,99.1640914285714,1.0,,incidencia nula,88.7169651428571,71.1785598571429,23.8432535714286,27.7142857142857,,34935,22.9416668571429,2018
2018-01-07,2,2.0,2.0,2.0,2.0,0.61026984,1.7489855,2,353470820180219589,2023-08-20,1.0,1.304093,114352,20.2857142857143,99.1579742857143,1.0,,incidencia nula,93.5406362857143,83.9119394285714,21.843254,24.2857142857143,,34935,21.9857144285714,2018
2017-12-31,1,4.0,4.0,4.0,4.0,0.95843303,3.497971,1,353470820180119589,2023-08-20,,5.21288,114352,21.0,98.3242914285714,1.0,,incidencia nula,91.88979,84.2764521428571,23.2015871428571,25.5714285714286,,34935,24.2900792857143,2018
2017-12-24,52,1.0,1.0,1.0,1.0,0.5502987,0.87449276,1,353470820175219589,2023-08-20,,1.160479,114352,21.8571428571429,97.52931,1.0,,incidencia nula,92.5000242857143,82.0690351428571,23.4777778571429,25.8571428571429,,34935,23.8432535714286,2017
2017-12-17,51,,,,,,,1,353470820175119589,2023-08-20,,,114352,22.4285714285714,94.2604042857143,,,incidencia nula,84.5195264285714,69.81294,24.4503965714286,27.4285714285714,,34935,21.843254,2017
2017-12-10,50,1.0,1.0,1.0,1.0,0.26685548,0.87449276,1,353470820175019589,2023-08-20,,0.5246949,114352,21.2857142857143,88.5682908571429,,,incidencia nula,75.7205465714286,61.885069,23.7924604285714,27.2857142857143,1.0,34935,23.2015871428571,2017
2017-12-03,49,1.0,1.0,1.0,1.0,0.2461917,0.87449276,1,353470820174919589,2023-08-20,,0.49452412,114352,21.6,94.226948,1.0,,incidencia nula,82.194554,64.20727,24.572778,28.6,,34935,23.4777778571429,2017
2017-11-26,48,3.0,3.0,3.0,3.0,0.6464096,2.6234784,1,353470820174819589,2023-08-20,,1.3567911,114352,21.2923076923077,92.6248750769231,,,incidencia nula,,,,,,34935,24.4503965714286,2017
2017-11-19,47,1.0,1.0,1.0,1.0,0.20296879,0.87449276,1,353470820174719589,2023-08-20,,0.43465596,114352,20.9846153846154,91.0228021538461,,,incidencia nula,,,,,,34935,23.7924604285714,2017
2017-11-12,46,3.0,3.0,3.0,3.0,0.55206436,2.6234784,1,353470820174619589,2023-08-20,,1.107186,114352,20.6769230769231,89.4207292307692,,,incidencia nula,,,,,2.0,34935,24.572778,2017
2017-11-05,45,2.0,2.0,2.0,2.0,0.21187837,1.7489855,1,353470820174519589,2023-08-20,,0.5310181,114352,20.3692307692308,87.8186563076923,,,incidencia nula,,,,,,34935,,2017
2017-10-29,44,2.0,2.0,2.0,2.0,0.10463166,1.7489855,1,353470820174419589,2023-08-20,,0.39366594,114352,20.0615384615385,86.2165833846154,,,incidencia nula,,,,,,34935,,2017
2017-10-22,43,4.0,4.0,4.0,4.0,0.21218154,3.497971,1,353470820174319589,2023-08-20,,0.6182968,114352,19.7538461538462,84.6145104615385,,,incidencia nula,,,,,,34935,,2017
2017-10-15,42,5.0,5.0,5.0,5.0,0.286206,4.372464,1,353470820174219589,2023-08-20,,0.7274817,114352,19.4461538461538,83.0124375384615,,,baixa incidencia,,,,,,34935,,2017
2017-10-08,41,6.0,6.0,6.0,6.0,0.5638738,5.246957,1,353470820174119589,2023-08-20,,1.0958968,114352,19.1384615384615,81.4103646153846,,,baixa incidencia,,,,,3.0,34935,,2017
2017-10-01,40,10.0,10.0,10.0,10.0,0.9204164,8.744928,1,353470820174019589,2023-08-20,,2.0838044,114352,18.8307692307692,79.8082916923077,,,baixa incidencia,,,,,,34935,,2017
2017-09-24,39,4.0,4.0,4.0,4.0,0.28252158,3.497971,1,353470820173919589,2023-08-20,,0.7003063,114352,18.5230769230769,78.2062187692308,,,incidencia nula,,,,,,34935,,2017
2017-09-17,38,3.0,3.0,3.0,3.0,0.1425876,2.6234784,1,353470820173819589,2023-08-20,,0.49757907,114352,18.2153846153846,76.6041458461539,,,incidencia nula,,,,,,34935,,2017
2017-09-10,37,7.0,7.0,7.0,7.0,0.73591954,6.1214495,1,353470820173719589,2023-08-20,,1.4270655,114352,17.9076923076923,75.0020729230769,,,baixa incidencia,,,,,,34935,,2017
2017-09-03,36,7.0,7.0,7.0,7.0,0.88542926,6.1214495,1,353470820173619589,2023-08-20,,2.0984187,114352,17.6,73.4,,,baixa incidencia,64.1233328,55.0,20.0933332,22.8,1.0,34935,,2017
2017-08-27,35,5.0,5.0,5.0,5.0,0.870016,4.372464,1,353470820173519589,2023-08-20,,2.2751107,114352,18.2857142857143,77.1428571428571,,,baixa incidencia,70.1619045714286,63.5714285714286,19.5428571428571,20.8571428571429,2.0,34935,,2017
2017-08-20,34,3.0,3.0,3.0,3.0,0.73224485,2.6234784,1,353470820173419589,2023-08-20,,1.6941766,114352,15.1428571428571,96.5714285714286,,,incidencia nula,92.319048,87.2857142857143,16.3809524285714,17.5714285714286,1.0,34935,,2017
2017-08-13,33,2.0,2.0,2.0,2.0,0.6069171,1.7489855,1,353470820173319589,2023-08-20,,1.2927854,114352,17.5714285714286,93.2857142857143,,,incidencia nula,91.619048,89.2857142857143,18.1619045714286,18.7142857142857,,34935,20.0933332,2017
2017-08-06,32,1.0,1.0,1.0,1.0,0.57883745,0.87449276,1,353470820173219589,2023-08-20,,1.267797,114352,16.5714285714286,78.2857142857143,,,incidencia nula,70.240476,64.0,18.0380951428571,19.2857142857143,,34935,19.5428571428571,2017
2017-07-30,31,3.0,3.0,3.0,3.0,0.9768015,2.6234784,1,353470820173119589,2023-08-20,,11.101962,114352,15.8571428571429,78.1428571428571,,,incidencia nula,71.9214285714286,65.4285714285714,16.9214285714286,18.0,1.0,34935,16.3809524285714,2017
2017-07-23,30,,,,,,,1,353470820173019589,2023-08-20,,,114352,15.8571428571429,79.7142857142857,,,incidencia nula,75.582994,71.0,16.7986394285714,17.7142857142857,,34935,18.1619045714286,2017
2017-07-16,29,,,,,,,1,353470820172919589,2023-08-20,,,114352,14.1428571428571,80.8571428571429,,,incidencia nula,76.4979585714286,69.8571428571429,15.0122447142857,16.5714285714286,,34935,18.0380951428571,2017
2017-07-09,28,,,,,,,1,353470820172819589,2023-08-20,,,114352,15.5714285714286,85.8571428571429,,,incidencia nula,78.780952,72.8571428571429,16.9190474285714,18.0,,34935,16.9214285714286,2017
2017-07-02,27,2.0,2.0,2.0,2.0,0.758374,1.7489855,1,353470820172719589,2023-08-20,,2.0640008,114352,12.5714285714286,91.4285714285714,,,incidencia nula,86.1261908571429,78.7142857142857,13.5571428571429,14.7142857142857,,34935,16.7986394285714,2017
2017-06-25,26,,,,,,,1,353470820172619589,2023-08-20,,,114352,16.8571428571429,85.5714285714286,,,incidencia nula,81.2857142857143,76.8571428571429,17.547619,18.4285714285714,,34935,15.0122447142857,2017
2017-06-18,25,2.0,2.0,2.0,2.0,0.7209621,1.7489855,1,353470820172519589,2023-08-20,,1.8050811,114352,16.7142857142857,90.4285714285714,,,incidencia nula,84.9214285714286,79.0,17.5833331428571,18.5714285714286,,34935,16.9190474285714,2017
2017-06-11,24,,,,,,,1,353470820172419589,2023-08-20,,,114352,15.1428571428571,90.8571428571429,,,incidencia nula,83.53851,75.8571428571429,16.3080748571429,17.8571428571429,,34935,13.5571428571429,2017
2017-06-04,23,1.0,1.0,1.0,1.0,0.26040468,0.87449276,1,353470820172319589,2023-08-20,,0.5151525,114352,18.2857142857143,90.8571428571429,,,incidencia nula,86.7523805714286,82.1428571428571,19.4642857142857,20.7142857142857,,34935,17.547619,2017
2017-05-28,22,2.0,2.0,2.0,2.0,0.49109745,1.7489855,1,353470820172219589,2023-08-20,,0.98018736,114352,16.8571428571429,98.2857142857143,,,incidencia nula,95.1857142857143,90.5714285714286,17.6666667142857,18.8571428571429,,34935,17.5833331428571,2017
2017-05-21,21,2.0,2.0,2.0,2.0,0.46142572,1.7489855,1,353470820172119589,2023-08-20,,0.9178603,114352,19.3333333333333,96.0,,,incidencia nula,92.8111106666667,88.5,19.9027776666667,21.0,,34935,16.3080748571429,2017
2017-05-14,20,2.0,2.0,2.0,2.0,0.4670162,1.7489855,1,353470820172019589,2023-08-20,,0.9291947,114352,18.8571428571429,91.8571428571429,,,incidencia nula,88.4642857142857,85.5714285714286,19.3906014285714,20.5714285714286,,34935,19.4642857142857,2017
2017-05-07,19,2.0,2.0,2.0,2.0,0.5242743,1.7489855,1,353470820171919589,2023-08-20,,1.0569776,114352,16.6666666666667,94.0,,,incidencia nula,87.2703701666667,80.5,18.6537035,20.6666666666667,,34935,17.6666667142857,2017
2017-04-30,18,3.0,3.0,3.0,3.0,0.66900283,2.6234784,1,353470820171819589,2023-08-20,,1.4321058,114352,17.0,98.2857142857143,,,incidencia nula,93.6351534285714,87.7142857142857,18.0373951428571,19.5714285714286,,34935,19.9027776666667,2017
2017-04-23,17,1.0,1.0,1.0,1.0,0.17228945,0.87449276,1,353470820171719589,2023-08-20,,0.39415178,114352,17.4285714285714,97.5714285714286,,,incidencia nula,93.6227042857143,86.8571428571429,18.6108844285714,20.1428571428571,,34935,19.3906014285714,2017
2017-04-16,16,2.0,2.0,2.0,2.0,0.38811573,1.7489855,1,353470820171619589,2023-08-20,,0.78372526,114352,18.5714285714286,94.0,,,incidencia nula,89.9047611428571,84.1428571428571,19.6857145714286,21.0,,34935,18.6537035,2017
2017-04-09,15,3.0,3.0,3.0,3.0,0.5689422,2.6234784,1,353470820171519589,2023-08-20,,1.1458119,114352,20.5714285714286,94.1428571428571,1.0,,incidencia nula,85.369048,75.0,22.5781464285714,25.2857142857143,,34935,18.0373951428571,2017
2017-04-02,14,3.0,3.0,3.0,3.0,0.49064037,2.6234784,1,353470820171419589,2023-08-20,,0.98236525,114352,20.4285714285714,93.0,,,incidencia nula,87.4071428571429,80.4285714285714,21.7023808571429,23.2857142857143,,34935,18.6108844285714,2017
2017-03-26,13,1.0,1.0,1.0,1.0,0.132985,0.87449276,1,353470820171319589,2023-08-20,,0.34356415,114352,18.5714285714286,91.4285714285714,,,incidencia nula,84.7368428571429,78.0,19.7585212857143,21.4285714285714,,34935,19.6857145714286,2017
2017-03-19,12,5.0,5.0,5.0,5.0,0.8171805,4.372464,1,353470820171219589,2023-08-20,,1.8833851,114352,19.0,93.0,,,baixa incidencia,84.6659356666667,75.8333333333333,20.8435671666667,22.6666666666667,,34935,22.5781464285714,2017
2017-03-12,11,2.0,2.0,2.0,2.0,0.3006754,1.7489855,2,353470820171119589,2023-08-20,,0.64977795,114352,22.2857142857143,95.0,1.0,,incidencia nula,89.5193871428571,81.2857142857143,23.2503401428571,24.7142857142857,,34935,21.7023808571429,2017
2017-03-05,10,3.0,3.0,3.0,3.0,0.2051235,2.6234784,1,353470820171019589,2023-08-20,,0.5739551,114352,22.2857142857143,97.5714285714286,1.0,,incidencia nula,93.0047622857143,85.4285714285714,23.5031744285714,25.1428571428571,,34935,19.7585212857143,2017
2017-02-26,9,2.0,2.0,2.0,2.0,0.030000897,1.7489855,1,353470820170919589,2023-08-20,,0.27503955,114352,22.2857142857143,98.4285714285714,1.0,,incidencia nula,93.9085208571429,84.7142857142857,23.3003761428571,25.1428571428571,,34935,20.8435671666667,2017
2017-02-19,8,3.0,3.0,3.0,3.0,0.12629576,2.6234784,1,353470820170819589,2023-08-20,,0.47704133,114352,22.8571428571429,89.5714285714286,,,incidencia nula,83.8666662857143,75.8571428571429,24.09198,25.8571428571429,1.0,34935,23.2503401428571,2017
2017-02-12,7,13.0,13.0,13.0,13.0,0.9825975,11.368406,1,353470820170719589,2023-08-20,,2.8494387,114352,23.8571428571429,84.4285714285714,,1.0,baixa incidencia,78.1555554285714,69.8571428571429,25.3650792857143,27.2857142857143,1.0,34935,23.5031744285714,2017
2017-02-05,6,4.0,4.0,4.0,4.0,0.5777692,3.497971,1,353470820170619589,2023-08-20,,1.145301,114352,21.6666666666667,93.0,,,incidencia nula,86.9073103333333,79.0,23.4891816666667,25.6666666666667,,34935,23.3003761428571,2017
2017-01-29,5,5.0,5.0,5.0,5.0,0.7567721,4.372464,2,353470820170519589,2023-08-20,,1.5992019,114352,21.2857142857143,97.5714285714286,1.0,,baixa incidencia,92.27215,83.8571428571429,22.4984124285714,24.1428571428571,,34935,24.09198,2017
2017-01-22,4,3.0,3.0,3.0,3.0,0.36520568,2.6234784,2,353470820170419589,2023-08-20,,0.7799298,114352,21.4285714285714,100.0,1.0,,incidencia nula,94.6071428571429,86.7142857142857,22.5969388571429,24.4285714285714,,34935,25.3650792857143,2017
2017-01-15,3,3.0,3.0,3.0,3.0,0.23475312,2.6234784,2,353470820170319589,2023-08-20,,0.6100018,114352,21.2857142857143,100.0,1.0,,incidencia nula,97.9650557142857,91.4285714285714,22.1922661428571,23.7142857142857,,34935,23.4891816666667,2017
2017-01-08,2,2.0,2.0,2.0,2.0,0.16988832,1.7489855,1,353470820170219589,2023-08-20,,0.47773126,114352,22.4285714285714,95.8571428571429,1.0,,incidencia nula,91.8204085714286,85.0,23.7489795714286,25.2857142857143,,34935,22.4984124285714,2017
2017-01-01,1,8.0,8.0,8.0,8.0,0.9638216,6.995942,1,353470820170119589,2023-08-20,,3.1338656,114352,22.8571428571429,94.1428571428571,1.0,1.0,baixa incidencia,84.2785714285714,71.1428571428571,24.497995,26.8571428571429,,34935,22.5969388571429,2017
2016-12-25,52,4.0,4.0,4.0,4.0,0.86031824,3.497971,1,353470820165219589,2023-08-20,,2.4100106,114352,23.1428571428571,88.8571428571429,,,incidencia nula,79.2175865714286,66.5714285714286,25.0774351428571,27.7142857142857,,34935,22.1922661428571,2016
2016-12-18,51,2.0,2.0,2.0,2.0,0.57266337,1.7489855,1,353470820165119589,2023-08-20,,1.1858966,114352,21.2,89.8,,,incidencia nula,78.5644448,66.8,23.4477778,26.4,,34935,23.7489795714286,2016
2016-12-11,50,1.0,1.0,1.0,1.0,0.17985348,0.87449276,1,353470820165019589,2023-08-20,,0.4040231,114352,21.8,95.4,1.0,,incidencia nula,91.258572,83.8,23.3360904,25.4,,34935,24.497995,2016
2016-12-04,49,2.0,2.0,2.0,2.0,0.20279208,1.7489855,1,353470820164919589,2023-08-20,,0.51941544,114352,20.7142857142857,96.0,1.0,,incidencia nula,85.2804085714286,73.0,23.4155781428571,26.0,,34935,25.0774351428571,2016
2016-11-27,48,1.0,1.0,1.0,1.0,0.06699793,0.87449276,1,353470820164819589,2023-08-20,,0.25642738,114352,20.7142857142857,92.5714285714286,,,incidencia nula,84.765306,78.1428571428571,22.747449,25.1428571428571,,34935,23.4477778,2016
2016-11-20,47,5.0,5.0,5.0,5.0,0.8772559,4.372464,1,353470820164719589,2023-08-20,,2.34758,114352,18.6666666666667,92.1666666666667,,,baixa incidencia,83.46111,72.5,20.5880953333333,23.5,,34935,23.3360904,2016
2016-11-13,46,6.0,6.0,6.0,6.0,0.99215347,5.246957,1,353470820164619589,2023-08-20,,8.787814,114352,17.3333333333333,96.0,,1.0,baixa incidencia,87.1219666666667,75.0,19.5435681666667,22.1666666666667,,34935,23.4155781428571,2016
2016-11-06,45,1.0,1.0,1.0,1.0,0.63902766,0.87449276,1,353470820164519589,2023-08-20,,1.5478686,114352,20.0,94.0,,,incidencia nula,82.9602042857143,71.2857142857143,22.0534012857143,24.4285714285714,,34935,22.747449,2016
2016-10-30,44,,,,,,,1,353470820164419589,2023-08-20,,,114352,18.4285714285714,95.7142857142857,,,incidencia nula,87.57755,77.2857142857143,19.9876478571429,22.2857142857143,,34935,20.5880953333333,2016
2016-10-23,43,,,,,,,1,353470820164319589,2023-08-20,,,114352,19.4285714285714,89.5714285714286,,,incidencia nula,83.2908157142857,78.5714285714286,20.7414962857143,22.1428571428571,,34935,19.5435681666667,2016
2016-10-16,42,2.0,2.0,2.0,2.0,0.7791149,1.7489855,1,353470820164219589,2023-08-20,,2.2413523,114352,23.1428571428571,86.5714285714286,,,incidencia nula,78.1994451428571,66.4285714285714,25.0404225714286,27.5714285714286,,34935,22.0534012857143,2016
2016-10-09,41,2.0,2.0,2.0,2.0,0.8032713,1.7489855,1,353470820164119589,2023-08-20,,2.4905803,114352,18.7142857142857,91.1428571428571,,,incidencia nula,85.1884361428571,79.1428571428571,19.777211,21.1428571428571,,34935,19.9876478571429,2016
2016-10-02,40,,,,,,,1,353470820164019589,2023-08-20,,,114352,13.5,91.0,,,incidencia nula,74.075,54.5,17.864286,22.0,,34935,20.7414962857143,2016
2016-09-25,39,1.0,1.0,1.0,1.0,0.5877375,0.87449276,1,353470820163919589,2023-08-20,,1.3041956,114352,14.2,88.2,,,incidencia nula,76.5523804,64.0,15.6571428,17.8,,34935,25.0404225714286,2016
2016-09-18,38,1.0,1.0,1.0,1.0,0.59118104,0.87449276,1,353470820163819589,2023-08-20,,1.3186904,114352,16.1428571428571,91.5714285714286,,,incidencia nula,80.471089,68.0,18.2185374285714,21.0,,34935,19.777211,2016
2016-09-11,37,1.0,1.0,1.0,1.0,0.3597815,0.87449276,1,353470820163719589,2023-08-20,,0.67805475,114352,18.2857142857143,77.1428571428571,,,incidencia nula,65.7015875714286,53.4285714285714,20.6269838571429,23.2857142857143,,34935,17.864286,2016
2016-09-04,36,,,,,,,1,353470820163619589,2023-08-20,,,114352,14.6666666666667,91.1666666666667,,,incidencia nula,83.0087296666667,74.3333333333333,16.6476188333333,19.1666666666667,,34935,15.6571428,2016
2016-08-28,35,1.0,1.0,1.0,1.0,0.3735002,0.87449276,1,353470820163519589,2023-08-20,,0.70381933,114352,17.5714285714286,83.4285714285714,,,incidencia nula,75.4738097142857,60.2857142857143,20.2785714285714,23.7142857142857,,34935,18.2185374285714,2016
2016-08-21,34,4.0,4.0,4.0,4.0,0.98035336,3.497971,1,353470820163419589,2023-08-20,,8.729741,114352,14.0,91.7142857142857,,,incidencia nula,80.92449,70.2857142857143,15.953061,18.0,,34935,20.6269838571429,2016
2016-08-14,33,1.0,1.0,1.0,1.0,0.9572781,0.87449276,1,353470820163319589,2023-08-20,,15.875538,114352,17.8571428571429,80.8571428571429,,,incidencia nula,69.0732078571429,55.8571428571429,20.4265611428571,23.4285714285714,,34935,16.6476188333333,2016
2016-08-07,32,,,,,,,1,353470820163219589,2023-08-20,,,114352,14.1428571428571,86.4285714285714,,,incidencia nula,78.4642861428571,67.2857142857143,16.3918368571429,18.8571428571429,,34935,20.2785714285714,2016
2016-07-31,31,,,,,,,1,353470820163119589,2023-08-20,,,114352,16.8571428571429,83.1428571428571,,,incidencia nula,70.9863941428571,61.1428571428571,19.4081631428571,22.0,,34935,15.953061,2016
2016-07-24,30,,,,,,,1,353470820163019589,2023-08-20,,,114352,16.5714285714286,81.7142857142857,,,incidencia nula,73.1420372857143,62.5714285714286,18.327051,20.5714285714286,,34935,20.4265611428571,2016
2016-07-17,29,,,,,,,1,353470820162919589,2023-08-20,,,114352,10.1428571428571,91.4285714285714,,,incidencia nula,84.7183671428571,76.2857142857143,11.9714285714286,14.0,,34935,16.3918368571429,2016
2016-07-10,28,2.0,2.0,2.0,2.0,0.6442714,1.7489855,1,353470820162819589,2023-08-20,,1.4289361,114352,19.8571428571429,64.5714285714286,,,incidencia nula,54.3530608571429,46.2857142857143,22.0772108571429,24.1428571428571,,34935,19.4081631428571,2016
2016-07-03,27,1.0,1.0,1.0,1.0,0.27035776,0.87449276,1,353470820162719589,2023-08-20,,0.52992535,114352,15.4285714285714,78.5714285714286,,,incidencia nula,69.2544218571429,57.8571428571429,17.6108842857143,20.0,1.0,34935,18.327051,2016
2016-06-26,26,1.0,1.0,1.0,1.0,0.22689271,0.87449276,1,353470820162619589,2023-08-20,,0.46730766,114352,15.4285714285714,86.8571428571429,,,incidencia nula,78.7809524285714,69.4285714285714,17.369388,19.4285714285714,,34935,11.9714285714286,2016
2016-06-19,25,2.0,2.0,2.0,2.0,0.50009155,1.7489855,1,353470820162519589,2023-08-20,,1.0002066,114352,13.5714285714286,96.5714285714286,,,incidencia nula,89.4041805714286,80.0,15.2229234285714,17.7142857142857,,34935,22.0772108571429,2016
2016-06-12,24,3.0,3.0,3.0,3.0,0.664281,2.6234784,1,353470820162419589,2023-08-20,,1.4157175,114352,13.2857142857143,82.5714285714286,,,incidencia nula,74.9225685714286,64.1428571428571,14.9839933571429,17.2857142857143,1.0,34935,17.6108842857143,2016
2016-06-05,23,1.0,1.0,1.0,1.0,0.09596193,0.87449276,1,353470820162319589,2023-08-20,,0.295736,114352,15.5,94.1666666666667,,,incidencia nula,87.5583333333333,78.8333333333333,17.1120373333333,18.8333333333333,1.0,34935,17.369388,2016
2016-05-29,22,3.0,3.0,3.0,3.0,0.1420475,2.6234784,1,353470820162219589,2023-08-20,,0.4969054,114352,18.4285714285714,100.0,,,incidencia nula,99.2653057142857,98.2857142857143,18.935091,19.4285714285714,,34935,15.2229234285714,2016
2016-05-22,21,,,,,,,1,353470820162119589,2023-08-20,,,114352,15.5714285714286,98.2857142857143,,,incidencia nula,92.331508,85.5714285714286,17.0207661428571,18.7142857142857,,34935,14.9839933571429,2016
