data_iniSE;SE;casos_est;casos_est_min;casos_est_max;casos;p_rt1;p_inc100k;Localidade_id;nivel;id;versao_modelo;Rt;pop;tempmin;umidmax;receptivo;transmissao;nivel_inc;umidmed;umidmin;tempmed;tempmax;casprov;notif_accum_year;Data_Inicio_Semanas;ano;Semana_Epidemiologica;temp_ar;chuva;umidade;chuva_lag_1;temp_lag_1;chuva_lag_2;temp_lag_2;chuva_lag_3;temp_lag_3;chuva_lag_4;temp_lag_4
2019-08-11;201933;4.0;4;4;4;0.219984;3.497971;0;1;353470820193319589;2023-08-20;0.62731826;114352;16.7142857142857;80.8960618571429;0;0;0;71.5605862857143;59.2989788571429;18.8870127142857;22.0;2.0;34935;2019-08-11;2019;33;19.748809523809523;0.0;65.20833333333333;0.0;19.076190476190476;0.2;19.370238095238093;0.0;19.722619047619048;1.0;16.860714285714284
2019-08-04;201932;7.0;7;7;7;0.6572439;6.1214495;0;1;353470820193219589;2023-08-20;1.2476325;114352;15.8571428571429;90.1812305714286;0;0;1;80.0091087142857;68.515869;18.077922;20.5714285714286;1.0;34935;2019-08-04;2019;32;19.076190476190476;0.0;69.06547619047619;0.2;19.370238095238093;0.0;19.722619047619048;1.0;16.860714285714284;0.4;14.911904761904761
2019-07-28;201931;8.0;8;8;8;0.7000893;6.995942;0;1;353470820193119589;2023-08-20;1.3132902;114352;16.1428571428571;92.2619585714286;0;0;1;79.1724715714286;59.8886257142857;18.6870128571429;22.4285714285714;5.0;34935;2019-07-28;2019;31;19.370238095238093;0.2;69.8452380952381;0.0;19.722619047619048;1.0;16.860714285714284;0.4;14.911904761904761;65.0;18.011904761904763
2019-07-21;201930;4.0;4;4;4;0.09010902;3.497971;0;1;353470820193019589;2023-08-20;0.46911666;114352;17.5714285714286;80.2725385714286;0;0;0;71.0096038571428;56.795306;19.7818182857143;22.7142857142857;1.0;34935;2019-07-21;2019;30;19.722619047619048;0.0;70.73214285714286;1.0;16.860714285714284;0.4;14.911904761904761;65.0;18.011904761904763;1.6;19.654761904761905
2019-07-14;201929;5.0;5;5;5;0.05032186;4.372464;0;1;353470820192919589;2023-08-20;0.43933567;114352;14.7142857142857;86.0354565714286;0;0;1;77.7622682857143;65.0148847142857;16.6428571428571;19.4285714285714;1.0;34935;2019-07-14;2019;29;16.860714285714284;1.0;74.17261904761905;0.4;14.911904761904761;65.0;18.011904761904763;1.6;19.654761904761905;0.4;19.29047619047619
2019-07-07;201928;8.0;8;8;8;0.104000755;6.995942;0;1;353470820192819589;2023-08-20;0.58313954;114352;11.8571428571429;87.27014;0;0;1;74.5512665714286;57.5757128571429;14.0999998571429;17.1428571428571;6.0;34935;2019-07-07;2019;28;14.911904761904761;0.4;73.875;65.0;18.011904761904763;1.6;19.654761904761905;0.4;19.29047619047619;0.4;19.17083333333333
2019-06-30;201927;13.0;13;13;13;0.16607116;11.368406;0;1;353470820192719589;2023-08-20;0.7086895;114352;16.7142857142857;87.2788114285714;0;0;1;75.3819341428571;64.0878314285714;19.7298702857143;22.8571428571429;7.0;34935;2019-06-30;2019;27;18.011904761904763;65.0;76.48809523809524;1.6;19.654761904761905;0.4;19.29047619047619;0.4;19.17083333333333;45.2;17.593452380952378
2019-06-23;201926;13.0;13;13;13;0.01476168;11.368406;0;1;353470820192619589;2023-08-20;0.49295947;114352;18.0;86.8569742857143;0;0;1;75.500853;62.7683945714286;20.3376622857143;23.1428571428571;7.0;34935;2019-06-23;2019;26;19.654761904761905;1.6;76.43452380952381;0.4;19.29047619047619;0.4;19.17083333333333;45.2;17.593452380952378;9.6;20.350595238095238
2019-06-16;201925;13.0;13;13;13;0.00033688024;11.368406;0;1;353470820192519589;2023-08-20;0.35962516;114352;17.5714285714286;89.488938;0;0;1;81.5171108571429;66.8150904285714;19.2818182857143;22.2857142857143;3.0;34935;2019-06-16;2019;25;19.29047619047619;0.4;78.08333333333333;0.4;19.17083333333333;45.2;17.593452380952378;9.6;20.350595238095238;19.2;18.29702380952381
2019-06-09;201924;31.0;31;31;31;0.02699001;27.109276;0;1;353470820192419589;2023-08-20;0.6462965;114352;17.0;86.8726214285714;0;0;1;76.2740188571429;59.1681298571429;19.4832248571429;22.7142857142857;10.0;34935;2019-06-09;2019;24;19.17083333333333;0.4;76.01785714285714;45.2;17.593452380952378;9.6;20.350595238095238;19.2;18.29702380952381;7.8;21.047619047619047
2019-06-02;201923;29.0;29;29;29;0.0012303147;25.36029;0;1;353470820192319589;2023-08-20;0.5120924;114352;15.5714285714286;94.3325692857143;0;0;1;88.9234245714286;80.0976421428571;17.27013;19.5714285714286;16.0;34935;2019-06-02;2019;23;17.593452380952378;45.2;82.64880952380952;9.6;20.350595238095238;19.2;18.29702380952381;7.8;21.047619047619047;4.2;23.130357142857143
2019-05-26;201922;53.0;53;53;53;0.22224066;46.348118;0;4;353470820192219589;2023-08-20;0.86692303;114352;18.0;92.7467714285714;0;0;2;82.9450634285714;66.5392308571429;20.157143;23.7142857142857;19.0;34935;2019-05-26;2019;22;20.350595238095238;9.6;81.30357142857143;19.2;18.29702380952381;7.8;21.047619047619047;4.2;23.130357142857143;9.8;22.636904761904763
2019-05-19;201921;61.0;61;61;61;0.50722563;53.34406;0;4;353470820192119589;2023-08-20;1.0032766;114352;16.7142857142857;93.5827071428571;0;0;2;83.898099;72.62871;18.8571428571429;21.5714285714286;32.0;34935;2019-05-19;2019;21;18.29702380952381;19.2;82.82142857142857;7.8;21.047619047619047;4.2;23.130357142857143;9.8;22.636904761904763;10.6;24.101785714285715
2019-05-12;201920;56.0;56;56;56;0.5935518;48.971596;0;4;353470820192019589;2023-08-20;1.0460962;114352;19.1428571428571;100.0;0;0;2;95.2319528571429;85.8257954285714;20.296104;22.0;25.0;34935;2019-05-12;2019;20;21.047619047619047;7.8;80.13690476190476;4.2;23.130357142857143;9.8;22.636904761904763;10.6;24.101785714285715;23.400000000000002;22.67142857142857
2019-05-05;201919;77.0;77;77;77;0.99254143;67.335945;0;2;353470820191919589;2023-08-20;1.5465959;114352;20.2857142857143;99.1640914285714;1;1;2;93.9251907142857;86.5689177142857;22.0129871428571;24.0;33.0;34935;2019-05-05;2019;19;23.130357142857143;4.2;81.32142857142857;9.8;22.636904761904763;10.6;24.101785714285715;23.400000000000002;22.67142857142857;45.6;22.445238095238096
2019-04-28;201918;43.0;43;43;43;0.15638345;37.60319;0;1;353470820191819589;2023-08-20;0.8139333;114352;21.1428571428571;95.8265;1;0;1;89.055998;76.8772134285714;22.7090908571429;24.8571428571429;15.0;34935;2019-04-28;2019;18;22.636904761904763;9.8;84.67261904761905;10.6;24.101785714285715;23.400000000000002;22.67142857142857;45.6;22.445238095238096;8.8;23.927380952380954
2019-04-21;201917;48.0;48;48;48;0.10601926;41.975655;0;1;353470820191719589;2023-08-20;0.7873809;114352;21.4285714285714;95.1904157142857;1;0;1;89.1704364285714;78.8651951428571;23.2157841428571;25.8571428571429;19.0;34935;2019-04-21;2019;17;24.101785714285715;10.6;79.75;23.400000000000002;22.67142857142857;45.6;22.445238095238096;8.8;23.927380952380954;0.0;24.15714285714286
2019-04-14;201916;53.0;53;53;53;0.084063135;46.348118;0;4;353470820191619589;2023-08-20;0.7783293;114352;19.7142857142857;98.3730921428571;0;0;2;90.132645;81.4904257142857;21.6329671428571;23.7142857142857;19.0;34935;2019-04-14;2019;16;22.67142857142857;23.400000000000002;80.44047619047619;45.6;22.445238095238096;8.8;23.927380952380954;0.0;24.15714285714286;76.0;23.86845238095238
2019-04-07;201915;53.0;53;53;53;0.1580821;46.348118;0;4;353470820191519589;2023-08-20;0.8309039;114352;19.5714285714286;100.0;0;0;2;94.8799664285714;84.7587221428571;21.4589828571429;24.4285714285714;15.0;34935;2019-04-07;2019;15;22.445238095238096;45.6;81.48214285714286;8.8;23.927380952380954;0.0;24.15714285714286;76.0;23.86845238095238;44.199999999999996;24.680357142857144
2019-03-31;201914;86.0;86;86;86;0.9977262;75.20638;0;4;353470820191419589;2023-08-20;1.6278336;114352;21.2857142857143;95.9190837142857;1;1;2;85.2353292857143;69.82342;23.1831165714286;26.1428571428571;19.0;34935;2019-03-31;2019;14;23.927380952380954;8.8;77.38690476190476;0.0;24.15714285714286;76.0;23.86845238095238;44.199999999999996;24.680357142857144;14.0;24.955357142857142
2019-03-24;201913;62.0;62;62;62;0.97432035;54.21855;0;4;353470820191319589;2023-08-20;1.4675822;114352;19.7142857142857;97.4817757142857;0;1;2;87.8813628571429;72.9228472857143;21.8818177142857;25.4285714285714;18.0;34935;2019-03-24;2019;13;24.15714285714286;0.0;72.22619047619048;76.0;23.86845238095238;44.199999999999996;24.680357142857144;14.0;24.955357142857142;41.800000000000004;23.47440476190476
2019-03-17;201912;54.0;54;54;54;0.9808914;47.22261;0;2;353470820191219589;2023-08-20;1.5581281;114352;21.0;100.0;1;1;2;96.0696721428571;89.5594764285714;22.3129871428571;24.8571428571429;13.0;34935;2019-03-17;2019;12;23.86845238095238;76.0;80.9702380952381;44.199999999999996;24.680357142857144;14.0;24.955357142857142;41.800000000000004;23.47440476190476;63.2;23.838690476190475
2019-03-10;201911;40.0;40;40;40;0.88285893;34.979713;0;2;353470820191119589;2023-08-20;1.3281754;114352;21.7142857142857;100.0;1;0;1;96.7469957142857;88.1578477142857;22.8623377142857;25.1428571428571;5.0;34935;2019-03-10;2019;11;24.680357142857144;44.199999999999996;82.13095238095238;14.0;24.955357142857142;41.800000000000004;23.47440476190476;63.2;23.838690476190475;65.8;24.549404761904764
2019-03-03;201910;34.0;34;34;34;0.8212384;29.732756;0;2;353470820191019589;2023-08-20;1.2649536;114352;21.8571428571429;98.3220657142857;1;0;1;94.1403485714286;88.467298;23.0987011428571;25.4285714285714;3.0;34935;2019-03-03;2019;10;24.955357142857142;14.0;81.36904761904762;41.800000000000004;23.47440476190476;63.2;23.838690476190475;65.8;24.549404761904764;28.4;25.208333333333332
2019-02-24;201909;28.0;28;28;28;0.82435614;24.485798;0;2;353470820190919589;2023-08-20;1.3019317;114352;21.8571428571429;99.1640914285714;1;0;1;96.66351;93.5881285714286;22.6558442857143;23.5714285714286;4.0;34935;2019-02-24;2019;9;23.47440476190476;41.800000000000004;87.18452380952381;63.2;23.838690476190475;65.8;24.549404761904764;28.4;25.208333333333332;0.2;28.163690476190474
2019-02-17;201908;30.0;30;30;30;0.9910076;26.234783;0;2;353470820190819589;2023-08-20;2.0647783;114352;21.5714285714286;100.0;1;1;1;96.5789837142857;89.891103;22.725974;24.5714285714286;7.0;34935;2019-02-17;2019;8;23.838690476190475;63.2;83.07142857142857;65.8;24.549404761904764;28.4;25.208333333333332;0.2;28.163690476190474;9.6;26.870238095238093
2019-02-10;201907;23.0;23;23;23;0.99242693;20.113335;0;1;353470820190719589;2023-08-20;2.4110608;114352;21.8571428571429;94.5426271428571;1;1;1;86.8903185714286;76.1714471428571;23.9079364285714;26.5714285714286;8.0;34935;2019-02-10;2019;7;24.549404761904764;65.8;78.88095238095238;28.4;25.208333333333332;0.2;28.163690476190474;9.6;26.870238095238093;24.4;26.78690476190476
2019-02-03;201906;13.0;13;13;13;0.8756031;11.368406;0;1;353470820190619589;2023-08-20;1.6527854;114352;20.4285714285714;98.2846128571429;1;0;1;81.94027;60.0485368571429;24.2349205714286;29.7142857142857;2.0;34935;2019-02-03;2019;6;25.208333333333332;28.4;69.39880952380952;0.2;28.163690476190474;9.6;26.870238095238093;24.4;26.78690476190476;30.0;26.04285714285714
2019-01-27;201905;7.0;7;7;7;0.38788876;6.1214495;0;1;353470820190519589;2023-08-20;0.866868;114352;23.8571428571429;80.9666757142857;0;0;1;58.6369318571429;35.2359242857143;29.4285714285714;36.0;2.0;34935;2019-01-27;2019;5;28.163690476190474;0.2;60.589285714285715;9.6;26.870238095238093;24.4;26.78690476190476;30.0;26.04285714285714;32.4;26.515706806282722
2019-01-20;201904;8.0;8;8;8;0.43494532;6.995942;0;2;353470820190419589;2023-08-20;0.9246736;114352;22.5714285714286;96.8001814285714;1;0;1;75.5560962857143;47.3352421428571;27.8571428571429;34.4285714285714;2.0;34935;2019-01-20;2019;4;26.870238095238093;9.6;74.88095238095238;24.4;26.78690476190476;30.0;26.04285714285714;32.4;26.515706806282722;;
2019-01-13;201903;7.0;7;7;7;0.45898837;6.1214495;0;2;353470820190319589;2023-08-20;0.9486039;114352;22.5714285714286;98.3402235714286;1;0;1;81.49486;61.4337617142857;26.3952382857143;30.7142857142857;0.0;34935;2019-01-13;2019;3;26.78690476190476;24.4;76.44047619047619;30.0;26.04285714285714;32.4;26.515706806282722;;;;
2019-01-06;201902;10.0;10;10;10;0.94455963;8.744928;0;2;353470820190219589;2023-08-20;2.3524003;114352;22.8571428571429;95.0761957142857;1;0;1;86.8696062857143;76.6209488571429;24.5888887142857;26.7142857142857;1.0;34935;2019-01-06;2019;2;26.04285714285714;30.0;77.64880952380952;32.4;26.515706806282722;;;;;;
2018-12-30;201901;10.0;10;10;10;0.9945292;8.744928;0;1;353470820190119589;2023-08-20;5.122919;114352;22.8571428571429;97.4982628571429;1;1;1;93.4311441428571;85.0895894285714;24.2984127142857;26.2857142857143;0.0;34935;2018-12-30;2019;1;26.515706806282722;32.4;74.59685863874346;;;;;;;;
2018-12-23;201852;2.0;2;2;2;0.65698886;1.7489855;0;1;353470820185219589;2023-08-20;1.481057;114352;21.5714285714286;98.3035114285714;1;0;0;91.227303;79.2199361428571;23.3773811428571;26.8571428571429;0.0;34935;2018-12-23;2018;52;24.91845238095238;12.4;76.99404761904762;13.0;27.407738095238095;0.6000000000000001;25.705952380952382;0.0;24.180357142857144;25.6;24.461309523809526
2018-12-16;201851;2.0;2;2;2;0.46241066;1.7489855;0;1;353470820185119589;2023-08-20;0.9198442;114352;23.8571428571429;92.0192862857143;0;0;0;69.3125677142857;43.9621605714286;28.7738091428571;34.7142857142857;0.0;34935;2018-12-16;2018;51;27.407738095238095;13.0;71.375;0.6000000000000001;25.705952380952382;0.0;24.180357142857144;25.6;24.461309523809526;82.2;21.94404761904762
2018-12-09;201850;0.0;0;0;0;0.0;0.0;0;1;353470820185019589;2023-08-20;0.0;114352;22.0;81.7537312857143;0;0;0;61.3311388571429;37.2301785714286;27.3273814285714;34.1428571428571;0.0;34935;2018-12-09;2018;50;25.705952380952382;0.6000000000000001;65.67857142857143;0.0;24.180357142857144;25.6;24.461309523809526;82.2;21.94404761904762;0.0;26.5625
2018-12-02;201849;2.0;2;2;2;0.49413636;1.7489855;0;1;353470820184919589;2023-08-20;0.986889;114352;20.0;90.5234891428571;0;0;0;82.4436707142857;71.0344128571429;22.5087305714286;25.8571428571429;1.0;34935;2018-12-02;2018;49;24.180357142857144;0.0;68.17261904761905;25.6;24.461309523809526;82.2;21.94404761904762;0.0;26.5625;0.0;22.38095238095238
2018-11-25;201848;5.0;5;5;5;0.947985;4.372464;0;1;353470820184819589;2023-08-20;3.7522275;114352;20.5714285714286;93.5395385714286;0;0;1;86.9480098571428;75.927102;21.9809527142857;24.4285714285714;1.0;34935;2018-11-25;2018;48;24.461309523809526;25.6;73.875;82.2;21.94404761904762;0.0;26.5625;0.0;22.38095238095238;9.8;22.94345238095238
2018-11-18;201847;1.0;1;1;1;0.32151374;0.87449276;0;1;353470820184719589;2023-08-20;0.61085576;114352;19.7142857142857;97.3976342857143;0;0;0;92.8664848571429;87.8991362857143;20.7126981428571;22.1428571428571;0.0;34935;2018-11-18;2018;47;21.94404761904762;82.2;81.54166666666667;0.0;26.5625;0.0;22.38095238095238;9.8;22.94345238095238;94.2;21.751190476190477
2018-11-11;201846;1.0;1;1;1;0.18054895;0.87449276;0;1;353470820184619589;2023-08-20;0.40493402;114352;21.7142857142857;92.7801537142857;0;0;0;85.5049511428571;73.5816272857143;23.6269841428571;26.7142857142857;0.0;34935;2018-11-11;2018;46;26.5625;0.0;66.66666666666667;0.0;22.38095238095238;9.8;22.94345238095238;94.2;21.751190476190477;106.6;23.004166666666666
2018-11-04;201845;1.0;1;1;1;0.17875743;0.87449276;0;1;353470820184519589;2023-08-20;0.40258867;114352;18.7142857142857;95.7757271428571;0;0;0;90.8812891428571;84.1207691428571;19.5301585714286;21.4285714285714;0.0;34935;2018-11-04;2018;45;22.38095238095238;0.0;70.9047619047619;9.8;22.94345238095238;94.2;21.751190476190477;106.6;23.004166666666666;82.2;22.625595238095237
2018-10-28;201844;3.0;3;3;3;0.7608986;2.6234784;0;1;353470820184419589;2023-08-20;1.848505;114352;18.7142857142857;94.1173271428571;0;0;0;84.237145;71.0915471428571;20.6454545714286;23.5714285714286;0.0;34935;2018-10-28;2018;44;22.94345238095238;9.8;71.11309523809524;94.2;21.751190476190477;106.6;23.004166666666666;82.2;22.625595238095237;12.0;23.057142857142857
2018-10-21;201843;4.0;4;4;4;0.9241387;3.497971;0;1;353470820184319589;2023-08-20;3.5363944;114352;18.7142857142857;96.5150771428571;0;0;0;89.9333905714286;80.3028895714286;20.1948051428571;22.8571428571429;1.0;34935;2018-10-21;2018;43;21.751190476190477;94.2;80.58333333333333;106.6;23.004166666666666;82.2;22.625595238095237;12.0;23.057142857142857;25.8;23.648809523809526
2018-10-14;201842;0.0;0;0;0;0.0;0.0;0;1;353470820184219589;2023-08-20;0.0;114352;19.5714285714286;98.3242914285714;0;0;0;86.399145;67.3421887142857;23.5714285714286;28.7142857142857;0.0;34935;2018-10-14;2018;42;23.004166666666666;106.6;80.07142857142857;82.2;22.625595238095237;12.0;23.057142857142857;25.8;23.648809523809526;83.8;20.723214285714285
2018-10-07;201841;2.0;2;2;2;0.6056692;1.7489855;0;1;353470820184119589;2023-08-20;1.2886183;114352;20.2857142857143;98.2907985714286;1;0;0;85.5340765714286;65.4027368571429;23.7916665714286;28.4285714285714;0.0;34935;2018-10-07;2018;41;22.625595238095237;82.2;81.08928571428571;12.0;23.057142857142857;25.8;23.648809523809526;83.8;20.723214285714285;18.0;20.64761904761905
